lemma	pos	semantic_tags
bratislava	PROPN	Z2
braun	PROPN	Z1mf Z3c
braveheart	PROPN	Z1
kracht	NOUN	F1 S1.2.5+ E3- S7.1+ G2.1c N3 S5+c B3 O3 N2@ A1.1.1 S8+/S2mf O4.1 X9.1+ N5 X5.2+
brayshaw	PROPN	Z1
brazilië	PROPN	Z2
braziliër	NOUN	Z2/S2mf
braziliaans	ADJ	Z2
brazilianen	NOUN	Z2/S2mf
breacon	PROPN	Z2
breuk	NOUN	A1.1.2 S3- N5.1- A1.9 O2 B1 B2-
brean	PROPN	Z2
brecht	PROPN	Z1mf
brecklin	PROPN	Z2
brecon	PROPN	Z2 Z3c
breconshire	PROPN	Z2
bremner	PROPN	Z1
brenda	PROPN	Z1f
brennen's	PROPN	Z3c
brent	PROPN	Z2 Z1mf
brentford	PROPN	Z2 Z1mf
brentfords	PROPN	Z3c
bresaola	NOUN	F1 A4.1
bresch	PROPN	Z1mf
brescia	PROPN	Z2
breton	NOUN	Z2/S2mf Z2/Q3
bretons	ADJ	Z2 Z2/Q3
brett	PROPN	Z1mf
brewer	PROPN	Z1mf
brewerton	PROPN	Z1
brian	PROPN	Z1m
brickbond	PROPN	Z3
brideshead	PROPN	Z2 Z3
bridgehouse	PROPN	Z2
bridgend	PROPN	Z2
bridget	PROPN	Z1f
bridgetown	PROPN	Z2
bridgett	PROPN	Z1f
bridgette	PROPN	Z1f
bridgewater	PROPN	Z2 Z1mf
bridport	PROPN	Z2 Z3c
bridsal	PROPN	Z2
brie	NOUN	F1
bries	NOUN	F1 W4 A12+
brigadier	NOUN	G3/S7.1+/S2mf
brigg	PROPN	Z1mf
briggs	PROPN	Z1mf Z3c
brigham	PROPN	Z1
brighams	PROPN	Z1 Z3
brighton	PROPN	Z2
brill	PROPN	Z1mf
brimingham	PROPN	Z2
brindley	PROPN	Z2
brink	PROPN	Z1mf
brio	PROPN	Z3c
brisbane	PROPN	Z2
bristol	PROPN	Z2
brit	NOUN	Z2/S2mf
groot-brittannië	PROPN	Z2
britannië	PROPN	Z3 Z1f
britannica	PROPN	Z3
brits-gemaakt	ADJ	A1.1.1/Z2
brit	PROPN	Z2
bretagne	PROPN	Z2
brummie	NOUN	Z2/S2mf Z2/S2
brummies	NOUN	Z2/S2
brummie	ADJ	Z2 Z2/Q3
brunei	PROPN	Z2
bruneiaan	NOUN	Z2/S2mf
bruneianen	NOUN	Z2/S2mf
brussel	PROPN	Z2
brussel	NOUN	F1
boekarest	PROPN	Z2
boedapest	PROPN	Z2
boeddha	PROPN	Z1m S9
boeddhisme	NOUN	S9
boeddhistisch	ADJ	S9
boeddhist	NOUN	S9/S2mf
boeddhistisch-beïnvloed	ADJ	Z2
boeddhisten	NOUN	S9/S2mf
bestoten	VERB	A12- W4
bulgarije	PROPN	Z2
bulgaar	NOUN	Z2/S2mf
bulgaars	ADJ	Z2 Z2/Q3
bulgaren	NOUN	Z2/S2mf
bulldozers	NOUN	M3/A1.1.2 M3/A1.1.1
bestookt	VERB	E3-
birma	PROPN	Z2
birmaans	ADJ	Z2 Z2/Q3 Z2/S2mfnc
birmaan	PROPN	Z2/S2mf
birmaan	NOUN	Z2/Q3
burundi	PROPN	Z2
burundees	ADJ	Z2
burundes	PROPN	Z2/S2mf
bush	PROPN	Z3c Z1mf
busham	PROPN	Z2
bushey	PROPN	Z2 Z1mf
bosman	NOUN	M7/S2.2m
bosmannen	NOUN	M7/S2.2m
businessweek	NOUN	Z3/Q4.2
zakenmensen	NOUN	I2.1/S2mf
bussell	PROPN	Z1m
buster	PROPN	Z1m
slachthuis	NOUN	L1- F1 L1-/H1 L1-/F1/H1c
butland	PROPN	Z2 Z1mf Z3c
butler	PROPN	Z1mf Z3c
butlers	PROPN	Z3c
butlin	PROPN	Z1mf
butlins	PROPN	Z3c
buxton	PROPN	Z2 Z1mf
bx	PROPN	Z3
byefleet	PROPN	Z2 Z3c
wit-rusland	PROPN	Z2
byfield	PROPN	Z1mf
byfleet	PROPN	Z2 Z3c
bynam	PROPN	Z2
bynar	PROPN	Z2
byrds	PROPN	Z3c
byzantijns	ADJ	Z2/T1.1.1 C1
c	SYM	Z5 K2 P1/A5.1 Y2 O4.6
c#	NOUN	Y2
c-programma	NOUN	Y2
c.v.	NOUN	Q1.2
c1	X	S5+
c2s	PROPN	Z3
c90	PROPN	Z3fn
c90	SYM	K3
c90	NOUN	K3
c90s	SYM	K3
cab	PROPN	Z3c
cad	NOUN	Y2/G2.1
cadu	PROPN	Z3c
calus	PROPN	Z3c
cams	NOUN	P1
cap	PROPN	P1
capd	NOUN	B3
capitb	PROPN	Z3c
cat	PROPN	Z3
cat84	PROPN	Z3
cats	PROPN	X2.4/A5/P1
cb	NOUN	Q1.3
cbcp	NOUN	P1
cbcps	NOUN	P1
cbd	PROPN	Z3c
cbi	PROPN	Z3c
cc	NUM	N3.4
ccf	PROPN	Z3c
ccoa	PROPN	Z3c
ccp	PROPN	G1.2/Z3
ccpr	PROPN	Z3
cct	PROPN	Z3c
cct	NOUN	I2.1 Q4.3
ccta	PROPN	Z3c
cctv	NOUN	Q4.3
cd	NOUN	K3
cd-rom	NOUN	Y2
cdc	PROPN	Z3c
cdcs	PROPN	Z3c
cdp	NOUN	Z3c
cdq	PROPN	A5.1/I2.2
cdr84	NOUN	G2.1/M1
cdrc	PROPN	Z3c
ce	PROPN	Z3
cedaw	PROPN	Z3
cedaw79	PROPN	Z3
ceec	PROPN	Z3c
cef	PROPN	Z3c
celt	PROPN	P1/Z3c
ceo	NOUN	S7.1+/S2mf
ceo's	NOUN	S7.1+/S2mf
cerd	PROPN	Z3
cerd65	PROPN	Z3
cescr	PROPN	Z3
cet	NOUN	C1
cfc	NOUN	O1/W5
cfe	NOUN	P1c
cge	PROPN	Z3c
cgt14	NOUN	I1/Q1.2
ch	PROPN	Z3c
cha	PROPN	Z3c
ci	PROPN	Z3c
cia	PROPN	Z3c
cic	PROPN	Z3
cid	NOUN	G2.1c
cif	PROPN	Z3c
cii	PROPN	Z3c
cimb	PROPN	Z3c
cipfa	PROPN	Z3c
cis	PROPN	Z3c Z2c
citb	PROPN	Z3c
ciu	PROPN	Z3c
cj	PROPN	Z3c
cjs	PROPN	Z3c
cls	PROPN	Z3
cmg	PROPN	Z3c
cmsr	NOUN	G3
cna	PROPN	Z3c
cna	NOUN	Z3c
cnc	NOUN	O2
cnd	PROPN	Z3c
cnp	PROPN	Z3c/Q4.3
co2	PROPN	O1.3
coc	PROPN	Z3c
cohse	PROPN	Z3c
cp	PROPN	P1
cpa	NOUN	B2- I2.1/S2mf@
cpc	PROPN	Z3c
cpe	NOUN	P1
cpm	NOUN	B3/S2mf
cpo	NOUN	S7.1+/S2mf
cpsa	PROPN	Z3c
cpve	NOUN	P1
crc	PROPN	Z3
crc89	PROPN	Z3
crn	PROPN	Z3c
cro	NOUN	G2.1c
crs61	PROPN	Z3
crx	PROPN	Z3
csa	PROPN	Z3c
csce	PROPN	Z3
cses	NOUN	P1
csfb	PROPN	Z3
cso	PROPN	Z3c
csr51	NOUN	G2.1/M1
csrp67	NOUN	G2.1/M1
cssp54	PROPN	Z3
csv	PROPN	Z3c
csys	NOUN	P1
ct	NOUN	B3
cta	PROPN	Z3
ctd	PROPN	M1/Q1.1
ctg	PROPN	Z3c
cto	NOUN	S7.1+/S2mf
cu	PROPN	Z3c
cv	NOUN	Q1.2
cvt	NOUN	M3/P1
cvs	NOUN	Q1.2
cwc93	PROPN	Z3
cx500	X	Z3
cabaret	PROPN	Z3
caboc	NOUN	F2 A4.1
cadaball	PROPN	Z1mf
caribisch	ADJ	Z2
caribisch	PROPN	Z2
cariben	PROPN	Z2/S2mf
karl	PROPN	Z1m
carla	PROPN	Z1f
carlisle	PROPN	Z2 Z1mf
carlo	PROPN	Z1m
carlsberg	PROPN	Z3c
carlsholm	PROPN	Z3c
carlton	PROPN	Z3c Z1mf
carmel	PROPN	Z2 Z1f
karmeliet	NOUN	S9/S2mf
carmen	PROPN	Z1f Z3
carmichael	PROPN	Z1mf
carmichaels	PROPN	Z3c
carmogal	PROPN	Z3c
carnaby	PROPN	Z2 Z1mf
carnac	PROPN	Z2
carne	PROPN	Z1mf
carnegie	PROPN	Z1mf Z3c
carnegy	PROPN	Z1mf Z3c
carnes	PROPN	Z2
carol	PROPN	Z1f
carole	PROPN	Z1f
carolina	PROPN	Z2
caroline	PROPN	Z1f
carolyn	PROPN	Z1f
carpenter	PROPN	Z1mf
carpenters	PROPN	Z3c
carphone	PROPN	Z3c
carr	PROPN	Z1mf
karre	NOUN	Z1mf
carrick	PROPN	Z2
carrie	PROPN	Z1f
carrite	PROPN	Z3
carrot	PROPN	Z1mf
casherton	PROPN	Z2 Z3c
carter	PROPN	Z1
carters	PROPN	Z3c
cartland	PROPN	Z1mf
carwithen	PROPN	Z2
casablanca	PROPN	Z2 Z3
casbalitz	PROPN	Z1mf
waterval	NOUN	O4.4 M1/N3.8+ O1.2/W3 N5+
cascade	PROPN	Z3c
cascine	PROPN	Z2
kasjmier	NOUN	O1.1
casino	NOUN	K5.2/H1c
casio	PROPN	Z3
caspar	NOUN	Z1m
casper	PROPN	Z1m
cassandra	PROPN	Z1f
cassie	PROPN	Z1f
cassius	PROPN	Z1m
kasteel	PROPN	Z1mf H1
castlebrook	PROPN	Z2 Z3c
castleton	PROPN	Z2 Z3c
castro	PROPN	Z1mf
castrol	PROPN	Z3c
casualty	PROPN	Z3c
catalanen	PROPN	Z2/S2mf
catch-22	NOUN	A12-
catdown	PROPN	Z2
caterina	PROPN	Z1f
catford	PROPN	Z2
cath	PROPN	Z1f
cathay	PROPN	Z3c
cathcar	PROPN	Z3c
catherine	PROPN	Z1f
catherines	PROPN	Z1f
cathy	PROPN	Z1f
catley	PROPN	Z2
catriona	PROPN	Z1f
kaukasiër	NOUN	Z2/S2mf
kaukasisch	ADJ	Z2
kaukasus	PROPN	Z2
cavalier	PROPN	Z3
ruiterij	NOUN	G3c
cavendish	PROPN	Z1mf
cavern	PROPN	Z3
caxton	PROPN	Z1mf Z3c
kaaiman	PROPN	Z2 Z1mf
cazares	PROPN	Z2
cazenove	PROPN	Z1m
ceausescu	PROPN	Z1mf
ceviche	NOUN	F1
cecil	PROPN	Z1mf
ceefax	PROPN	Z3
cefax	NOUN	Z3
ceilidh	NOUN	K1
celcom	PROPN	Z3c
vieringsleider	NOUN	S9/S2mf
celia	PROPN	Z1f
cell-phone	PROPN	Q1.3
celladry	PROPN	B5/Z3c
cellnet	PROPN	Z3c/Y1
kelt	NOUN	Z2/S2mf Z2/Q3 Z3c Z2
kelten	NOUN	Z2/S2mf
cemlyn	PROPN	Z2
centena	PROPN	Z2
central	PROPN	Z3c
centrica	PROPN	Z3c
ceram	PROPN	Z3c
ceredigian	PROPN	Z2
ceridian	PROPN	Z3c
ceuta	PROPN	Z2
ceylonees	ADJ	Z2
tsjaad	PROPN	Z2 Z1m
chadderton	PROPN	Z2
chaddy	PROPN	Z2
tsjaadiërs	PROPN	Z2/S2mf
chai	PROPN	Z1m
chaifetz	PROPN	Z1m
gekozen	VERB	S7.1+ G1.2/X7+
chalfont	PROPN	Z2
chalford	PROPN	Z2 Z3c
challenger	PROPN	Z3fn
challis	PROPN	Z1mf
chamberlain	PROPN	Z1mf
kanselier	NOUN	G1.1/S2mf P1/S2mf S7.1+/S2mf
chambers	PROPN	Z3c Z1mf
chamine	PROPN	Z2
chamonix	PROPN	Z2
champagne	NOUN	Z2 F2 O4.3 W3 M7
chan	PROPN	Z1m
chancery	PROPN	G2.1/H1
kanselarij	NOUN	G2.1/H1
chandler	PROPN	Z1mf
chandlers	PROPN	Z2
chanel	PROPN	Z3c Z1mf
chang	PROPN	Z1 Z2
changwon	PROPN	Z2
chao	PROPN	Z1
chapel	PROPN	Z2
chapelfield	PROPN	Z2
chaplin	PROPN	Z1mf
chare	PROPN	Z3
charford	PROPN	Z2
charlene	PROPN	Z1f
karel	PROPN	Z1m
charleston	PROPN	Z2 K1
charleston	VERB	K1
charlie	PROPN	Z1m
charlotte	PROPN	Z1f
charlottes	PROPN	Z1f
charlottes	NOUN	F1
charlotteville	PROPN	Z2 Z3c
charlsdon	PROPN	Z2
charlton	PROPN	Z1mf Z3c
charmaine	PROPN	Z1f
charmeney	PROPN	Z2
charmian	PROPN	Z1
charnrose	PROPN	Z3c
charterhouse	PROPN	Z3c
chas	PROPN	Z1m
chateauonline	PROPN	Z3c/Y2
chatham	PROPN	Z2
babbelkast	NOUN	Q2.1/N5+mf
chatterley	PROPN	Z1mf
chatterly	PROPN	Z1mf
chaucer	PROPN	Z1m
chaz	PROPN	Z1
cheah-foong	PROPN	Z1f
cheam	PROPN	Z2
cheapside	PROPN	Z2
tsjetsjenen	PROPN	Z2/S2mf
cheddar	PROPN	Z2
chee	PROPN	Z1m
cheeky	PROPN	Z3
cheers	PROPN	Z3c
chek	PROPN	Z1m
chekiang	PROPN	Z2
chelmsford	PROPN	Z2
chelmsley	PROPN	Z2
chelsea	PROPN	Z2 Z3c Z1f
cheltenham	PROPN	Z2
chen	PROPN	Z1mf
cheng	PROPN	Z1m
cher	PROPN	Z1f
cheras	PROPN	Z2
cherbourg	PROPN	Z2
cheri	PROPN	Z1f
cherie	PROPN	Z1f
cheriton	PROPN	Z2 Z1mf
tsjernobyl	PROPN	Z2 Z3c
cherry	PROPN	Z1mf
chertsey	PROPN	Z2 Z3c
chesham	PROPN	Z2 Z3c
cheshire	PROPN	Z2 Z1mf
cheshunt	PROPN	Z2
chessington	PROPN	Z2 Z3c
chester	PROPN	Z2 Z1mf
chester-le-street	PROPN	Z3c
chesterfield	PROPN	Z2 Z3c Z1mf
chestertons	PROPN	Z3c Z1
chet	PROPN	Z1m
cheval	PROPN	Z3c
cheviot	PROPN	M7
cheviots	NOUN	L2
cheviots	PROPN	Z2
chevrolets	PROPN	M3/Z3c
chevron	PROPN	Z3c
chi	PROPN	Z1mf
chiang	PROPN	Z1
chicago	PROPN	Z2 Z3c
chichester	PROPN	Z2 Z1mf Z3c
chickebanga	PROPN	Z2
chien	PROPN	Z1
childrens	PROPN	Z3c
chili	PROPN	Z2
chilese	ADJ	Z2
chilene	NOUN	Z2/S2mf
chilenen	NOUN	Z2/S2mf
chili	NOUN	F1 L3
chillingham	PROPN	Z2
chillworth	PROPN	Z2 Z3c
chiltern	PROPN	Z2
chilterns	PROPN	Z2
chin	PROPN	Z2/S2mf
china	PROPN	Z2
chinagraph	PROPN	Z3
chinagraph	NOUN	Z3
chinatown	PROPN	Z2
chinees	NOUN	Z2/Q3 Z2/S2mf
chinees-amerikaans	ADJ	Z2/S2mf
chinees-amerikaan	NOUN	Z2/Smf2
chineestalig	ADJ	Z2/Q3
chinees-thee	ADJ	F2/Z2
chingford	PROPN	Z2
chini	PROPN	Z2
chino	PROPN	Z2
chirk	PROPN	Z2
voetverzorgster	NOUN	B3/S2mf
chirstland	PROPN	Z2
chiswick	PROPN	Z2
chiting	PROPN	Z1f
chloë	PROPN	Z1f
chloramfenicol	NOUN	B3
chong	PROPN	Z1m
choong	PROPN	Z1m
chorley	PROPN	Z2
chort	PROPN	Z2
chou	PROPN	Z1
chouinard	PROPN	Z3
chow	NOUN	L2mfn F1
choy	PROPN	Z1m
chris	PROPN	Z1mf
chrissie	PROPN	Z1f
chrissy	PROPN	Z1f
christus	PROPN	Z1m Z4
christchurch	PROPN	Z2
christendom	NOUN	S9
christenof	PROPN	Z3c Z1mf
christiaan	PROPN	Z1mf
christen	NOUN	S9/S2mf
christelijk	ADJ	S9 G2.2+
christelijk-type	ADJ	S9
christianos	PROPN	Z2
christenen	NOUN	S9/S2mf
christie	PROPN	Z1mf
christies	PROPN	Z3c
christina	PROPN	Z1f
christine	PROPN	Z1f
kerstmis	NOUN	S9/T1.3 S9/T2+
kersttijd	NOUN	S9/T1.3 T1.3
christoffel	PROPN	Z1m
christor	PROPN	Z3c
chromalex	PROPN	Z3c
chronicle	PROPN	Z3c
kroniek	NOUN	Q1.2
chrysler	PROPN	Z3c
chu	PROPN	Z1
chubb	PROPN	Z1mf Z3c
chung	PROPN	Z1mf
church	PROPN	Z2 Z1mf
kerkhuis	NOUN	S9/H1
churchill	PROPN	Z1mf
churchillian	ADJ	Z1
tsjoevasjisch	PROPN	Z2/S2mf
cicely	PROPN	Z1f
cilgerran	PROPN	Z2
assepoester	PROPN	Z1f Z3
assepoesters	PROPN	Z3c
cindy	PROPN	Z1f
cinemagraphics	NOUN	Q4.3
cinzano	PROPN	Z3
circassians	PROPN	Z2/S2mf
circle	PROPN	Z3c
cirencester	PROPN	Z2
cirrus	PROPN	Z3c
cisco	PROPN	Z3c
cisterciënzer	ADJ	S9/S2mf
citadel	PROPN	Z2
citadel	NOUN	G3/H1
citibank	PROPN	Z3c
citicorp	PROPN	Z3c
citigroup	PROPN	Z3c
citiscape	PROPN	Z3c/Y2
citro	PROPN	Z3c
citroen	PROPN	Z3c
stad	PROPN	M7/I2.1c Z3c M7
burgelijk	ADJ	G1.1
clacton	PROPN	Z2
clair	PROPN	Z1f
claire	PROPN	Z1f Z1
clapham	PROPN	Z2 Z1mf
clapton	PROPN	Z2 Z1mf
clare	PROPN	Z1f Z2
clarence	PROPN	Z1m
claret	PROPN	Z1
clarey	PROPN	Z1mf
clarisse	PROPN	Z1f Z3
clark	PROPN	Z1mf
clarke	PROPN	Z1mf
clarksfield	PROPN	Z2 Z3c
clarkson	PROPN	Z1mf Z3c
clarksons	PROPN	Z3c
claudia	PROPN	Z1f
claudine	PROPN	Z1f
claudius	PROPN	Z1m
claus	PROPN	Z1m
claverdon	PROPN	Z2
claybury	PROPN	Z2
claygate	PROPN	Z2
clearasil	PROPN	Z3
clee	PROPN	Z1m
cleese	PROPN	Z1mf
cleeseman	PROPN	Z1mf
cleethorpes	PROPN	Z2
clegg	PROPN	Z1
clem	PROPN	Z1m
cleo	PROPN	Z1f
cleopatra	PROPN	Z1f Z1f/T1.1.1
clerkenwell	PROPN	Z2
clerris	PROPN	Z3c
cleveland	PROPN	Z2 Z3c Z1mf
cliff	PROPN	Z1mf
cliffe	PROPN	Z1mf
cliffhanger	PROPN	Z3c
clifford	PROPN	Z1m
clift	PROPN	Z1mf
clifton	PROPN	Z2 Z1mf Z3c
clinique	PROPN	Z3c
clinkers	PROPN	B5/Z3c
clint	PROPN	Z1m
clinton	PROPN	Z1mf
clio	PROPN	Z3fn Z1f
clive	PROPN	Z1mf
clodwick	PROPN	Z2
clonein	PROPN	Z2 Z3c
clonmell	PROPN	Z2 Z3c
cloonan	PROPN	Z1
clotheswise	PROPN	Z3c
cloud	PROPN	Z1m
clough	PROPN	Z1mf
clover	PROPN	Z3
clubland	PROPN	Z3c
clumcastle	PROPN	Z2
cluttons	PROPN	Z3c
clwyd	PROPN	Z2
clyde	PROPN	Z2 Z1m
co-op	PROPN	Z3c
co-operative	PROPN	Z3c
coördineren	VERB	S7.1+ T1.1.2
coördinatie	NOUN	S7.1+ T1.1.2 N2 O4.1
coalworth	PROPN	Z2
coates	PROPN	Z1mf
cobham	PROPN	Z2
coby	PROPN	Z1m
coca-cola	PROPN	Z3
cockermouth	PROPN	Z2 Z3c
cockermouthian	ADJ	Z2
coco	PROPN	Z1f
codrington	PROPN	Z1mf
cognac	PROPN	Z2
cohen	PROPN	Z1mf
cohn	PROPN	Z1
cointreau	PROPN	Z3
coke	PROPN	Z3
col	NOUN	G3/S2mf
col.	PROPN	G3/S7.1+/S2mf
colbeck	PROPN	Z1
colchester	PROPN	Z2 Z3c
coldfield	PROPN	Z2
colditz	PROPN	Z2/G3
coldstream	PROPN	Z2
cole	PROPN	Z1mf Z3c
colecotes	PROPN	Z2
coleen	PROPN	Z1f S2.1f
colemans	PROPN	Z3c
coles	PROPN	Z3c
coleshill	PROPN	Z2
colgate/palmolive	PROPN	Z3c
colin	PROPN	Z1m Z3c
colindale	PROPN	Z2
colins	PROPN	Z3c
coliper	PROPN	Z3fn
colosseum	NOUN	Z2
colosseum	PROPN	Z2
colleen	PROPN	Z1f
collerado	PROPN	Z3c
colliac	PROPN	Z3c
collier	PROPN	Z1mf
colliers	PROPN	Z3c
collins	PROPN	Z1mf
collis	PROPN	Z1mf
colne	PROPN	Z2
colo.	PROPN	Z2
keulen	NOUN	B4
keulen	PROPN	Z2
colombia	PROPN	Z2
colombiaans	ADJ	Z2
colombiaan	NOUN	Z2/S2mf
colombianen	NOUN	Z2/S2mf
colombo	PROPN	Z1mf Z3
colon	PROPN	Z2
colorado	PROPN	Z2 Z3c
cols.	PROPN	G3/S7.1+/S2mf
colshaw	PROPN	Z2
colt	NOUN	Z3 L2mn
colts	NOUN	Z3 L2mn
columbia	PROPN	Z2 Z3c
columbiaan	NOUN	Z2/S2mf
columbiaans	ADJ	Z2
columbine	PROPN	Z2
columbus	PROPN	Z1m Z2
colwyn	PROPN	Z2
compsych	PROPN	Z3c
comard	PROPN	Z3c
comet	PROPN	Z3c
comfort	PROPN	Z3
comfort	NOUN	O4.2+ E6+
commandant	NOUN	S7.1+/S2mf G3/S7.1+/S2mf G2.1/S2mf
commerzbank	PROPN	Z3c
commodore	NOUN	M4/S2mf
commodore	PROPN	Z3c
commons	PROPN	G1.1
commonwealth	NOUN	S5+c
commonwealths	NOUN	S5+c
como	PROPN	Z2 Z1mf
comorianen	PROPN	Z2/S2mf
comoren	PROPN	Z2
compaq	PROPN	Z3c
compline	NOUN	S9
samengesteld	VERB	N5+/A2.1
confuciaans	ADJ	X2.1
confucianisme	NOUN	X2.1
confuciaan	NOUN	X2.1/S2mf
confuciaans	NOUN	X2.1/S2mf
congres	NOUN	G1.1
conquistadores	NOUN	T1.1.1/S2mf
conservatisme	NOUN	G1.2
conservatieven	NOUN	G1.2/S2mf A2.1-/S2mf
behoud	VERB	A1.3+ C1
samenzweerders	NOUN	G2.2-/S2mf G2.1-/S2mf
hedendaags	ADJ	T1.1.2
gravin	NOUN	S7.1+/S2.1mf S7.1+/S2.1f
noodgeval	NOUN	A7
berouw	NOUN	E4.1- S9
aap	NOUN	O4.3/S2mf L2mfn A5.1- L2 G2.2-/S2mf
kopten	NOUN	S9/S2mf
corgi	NOUN	L2mfn
corinthisch	ADJ	Z2
cornflakes	NOUN	F1
cornisch	ADJ	Z2 Z2/Q3 Z2/S2mfnc
cornish	NOUN	Z2/Q3
cornishman	NOUN	Z2/S2.2m
hoofddeksels	NOUN	B5/S7.1+ G1.1
corp	NOUN	I2.1
gecorporteerd	ADJ	S5+
corpus	NOUN	Q3 N5 Q1.2 N5.1+ B1 I1.1
telling	NOUN	T1 N2
dvd	NOUN	K3
dame	NOUN	S7.1+/S2.1f K4/S2.1f O4.2+ S2.1f S3.2/S2.1f S1.2.3+/S2.1f
dane	NOUN	Z2/S2mf
decker	PROPN	Z3mf
decoid	PROPN	Z3
decoits	PROPN	Z2/S2mf
deddycker	PROPN	Z1mf
dee	PROPN	Z2 Z1mf
deegan	PROPN	Z1m
def	PROPN	Z3
defiant	PROPN	Z3fn
deidre	PROPN	Z1f
deirdre	PROPN	Z1f
del	PROPN	Z1m
delaney	PROPN	Z1mf
delat	PROPN	Z2
delaware	PROPN	Z2
delcoid	PROPN	Z3
delf	PROPN	Z2
delgado	PROPN	Z1mf
delhaize	PROPN	Z3c
delhi	PROPN	Z2
dell	PROPN	Z3c/Y2
deloitte	PROPN	Z1m
delores	PROPN	Z1f
delors	PROPN	Z1mf
delph	PROPN	Z2
delphi	PROPN	Z3c
delpit	PROPN	Z1
delta	PROPN	Z3c
dem	NOUN	G1.2/S2mf
demetrius	PROPN	Z1m
demokraat	NOUN	G1.2/S2mf
democraten	PROPN	Z3c
demon	PROPN	Z3c
dempster	PROPN	Z1mf
dems	PROPN	Z3
den	PROPN	Z1m
denbigh	PROPN	Z2
dene	PROPN	Z2
deneuve	PROPN	Z1mf
denise	PROPN	Z1f
denemarken	PROPN	Z2 Z1mf Z3c
dennick	PROPN	Z1
denning	PROPN	Z1mf
dennis	PROPN	Z1m
denny	PROPN	Z1mf
denons	PROPN	Z3c
denshire	PROPN	Z2
denton	PROPN	Z2
denver	PROPN	Z2 Z1mf
denzal	PROPN	Z3c
denzil	PROPN	Z1m
deoxyribonucleïnezuur	ADJ	O1
derby	PROPN	Z2 Z1mf
derbyshire	PROPN	Z2 Z1mf Z3c
derege	PROPN	Z3c
dereham	PROPN	Z2
derek	PROPN	Z1mf
derlayli	PROPN	Z2
derrick	PROPN	Z1m
derriford	PROPN	Z2
derwent	PROPN	Z3
deryn	PROPN	Z1m
desdemona	PROPN	Z1f
desko	PROPN	Z3c
desmond	PROPN	Z1mf
desmund	PROPN	Z1m
detroit	PROPN	Z2
dettol	PROPN	Z3c
duitsland	PROPN	Z2
devon	PROPN	Z2 Z1mf
devonport	PROPN	Z2
devonshire	PROPN	Z2
toewijdingen	NOUN	S9 Q2.2 A9- E2+ S6+
dewhurst	PROPN	Z1mf
dewhursts	PROPN	Z3c
dewsbury	PROPN	Z2
deycoid	PROPN	Z3c
deyfield	PROPN	Z2
dhabi	PROPN	Z2
dhekelia	PROPN	Z2
di	PROPN	Z1f
digi	PROPN	Z3c
diadeem	NOUN	B5/S7.1+ G1.1
diadora	PROPN	Z2
diageo	PROPN	Z1m
dialer	NOUN	Q1.3
diana	PROPN	Z1f
diane	PROPN	Z1f Z3
dianne	PROPN	Z1f Z3c
dick	PROPN	Z1m
dickenfield	PROPN	Z2
dickens	PROPN	Z1mf
dickiaans	ADJ	T3+ Z1
dickie	PROPN	Z1m
dickins	PROPN	Z1mf
dicky	PROPN	Z1m
dictafons	NOUN	Q1.3
didcot	PROPN	Z2
didier	PROPN	Z1m
dido	PROPN	Z1f
didsdale	PROPN	Z1mf
diego	PROPN	Z1m
dieppe	PROPN	Z2
digestie	NOUN	Q4.2
digital	PROPN	Z3c
dillon	PROPN	Z3 Z1
dillons	PROPN	Z3c
dilys	PROPN	Z1f
dinah	PROPN	Z1f
dinefwr	PROPN	Z2
dingle	NOUN	Z3c
dingles	NOUN	Z3c
dingwall	PROPN	Z1mf
dingwalls	PROPN	Z3c
dinka	PROPN	Z2/S2mf
dinky	PROPN	Z3c
dinnington	PROPN	Z2
dino	PROPN	Z1m
diogenes	PROPN	Z1m
dion	PROPN	Z1mf
diouf	PROPN	Z1mf
dirk	PROPN	Z1m
disbury	PROPN	Z2
discos	PROPN	Z3
disdale	PROPN	Z1mf
disney	PROPN	Z3c Z1mf
disneyland	PROPN	Z2 Z3c
disneyworld	PROPN	Z3c
disprins	PROPN	Z3
diss	PROPN	Z2
district	PROPN	Z3c I2.2/H1c M7/G2.1 H1 H3
ditchley	PROPN	Z3c Z1mf
ditton	PROPN	Z2
divisie	NOUN	G3/S5+c G2.1/S5+c S5+c K5.1/S5+c
dive	PROPN	Z3c
diver	PROPN	Z1mf
dixon	PROPN	Z1mf
dixons	PROPN	Z3c
djibouti	PROPN	Z2
djiboutianen	PROPN	Z2/S2mf
djkarta	PROPN	Z2
do-it-all	PROPN	Z3c
doberman	PROPN	Z1mf
doberman	NOUN	L2mfn
dobson	PROPN	Z1mf
dobsons	PROPN	Z3c
doedo	NOUN	L2mfn S1.2.6-/S2mf
hondje	NOUN	L2mfn
dominicaan	NOUN	S9/S2mf Z3c
dominicaans	ADJ	S9
donuts	NOUN	F1
kar	NOUN	M3 O2 I2.2 M3fn F4
druzen	NOUN	S9/S2mf
vorstendom	NOUN	M7/S7.1+ S7.1+/M7 M7 S7.1+
hertog	NOUN	S7.1+/S2m S7.1+/S2.2m
hertogdom	NOUN	M7 S7.1+
nederlands	ADJ	Z2 Z2/Q3 Z2/S2mfnc
nederlander	NOUN	Z2 Z2/S2.2m Z2/S2mf
dwerg	NOUN	N3.2-/S2mf
