lemma	pos	semantic_tags
katarina	PROPN	Z1f
catherines	PROPN	Z1f
cathy	PROPN	Z1f
catley	PROPN	Z2
catriona	PROPN	Z1f
kaukasisk	NOUN	Z2/S2mf
kaukasisk	ADJ	Z2
kaukasus	PROPN	Z2
cavalier	PROPN	Z3
kavaleri	NOUN	G3c
cavendish	PROPN	Z1mf Z3c
cavern	PROPN	Z3
caxton	PROPN	Z1mf Z3c
cayman	PROPN	Z2 Z1mf
cazares	PROPN	Z2
cazenove	PROPN	Z1m
ceausescu	PROPN	Z1mf
ceviche	NOUN	F1
cecil	PROPN	Z1mf
ceefax	PROPN	Z3
cefax	NOUN	Z3
cèilidh	NOUN	K1
celcom	PROPN	Z3c
celebrant	NOUN	S9/S2mf
celia	PROPN	Z1f
mobiltelefon	PROPN	Q1.3
celladry	PROPN	B5/Z3c
cellnet	PROPN	Z3c/Y1
kelt	NOUN	Z2/S2mf
keltere	NOUN	Z2/S2mf Z3c Z2
cemlyn	PROPN	Z2
centena	PROPN	Z2
central	PROPN	Z3c
centrica	PROPN	Z3c
ceram	PROPN	Z3c
ceredigian	PROPN	Z2
ceridian	PROPN	Z3c
ceuta	PROPN	Z2
ceylonisk	ADJ	Z2
chad	PROPN	Z2 Z1m
chadderton	PROPN	Z2
chaddy	PROPN	Z2
chadere	PROPN	Z2/S2mf
chai	PROPN	Z1m
chaifetz	PROPN	Z1m
styrede	VERB	S7.1+
chalfont	PROPN	Z2
chalford	PROPN	Z2 Z3c
challenger	PROPN	Z3fn
challis	PROPN	Z1mf
chamberlain	PROPN	Z1mf
kansler	NOUN	G1.1/S2mf P1/S2mf S7.1+/S2mf
chambers	PROPN	Z3c Z1mf
chamine	PROPN	Z2
chamonix	PROPN	Z2
champagne	NOUN	Z2 F2 O4.3 W3 M7
chan	PROPN	Z1m
chancery	PROPN	G2.1/H1
kansleriet	NOUN	G2.1/H1
chandler	PROPN	Z1mf
chandlers	PROPN	Z2
chanel	PROPN	Z3c Z1mf
chang	PROPN	Z1 Z2
changwon	PROPN	Z2
chao	PROPN	Z1
chapel	PROPN	Z2
chapelfield	PROPN	Z2
chaplin	PROPN	Z1mf
chare	PROPN	Z3
charford	PROPN	Z2
charlene	PROPN	Z1f
charles	PROPN	Z1m
charleston	PROPN	Z2 K1
charleston	VERB	K1
charlie	PROPN	Z1m
charlotte	PROPN	Z1f
charlottes	PROPN	Z1f
charlotte	NOUN	F1
charlotteville	PROPN	Z2 Z3c
charlsdon	PROPN	Z2
charlton	PROPN	Z1mf Z3c
charmaine	PROPN	Z1f
charmeney	PROPN	Z2
charmian	PROPN	Z1
charnrose	PROPN	Z3c
charterhouse	PROPN	Z3c
chas	PROPN	Z1m
chateauonline	PROPN	Z3c/Y2
chatham	PROPN	Z2
snakkeæske	NOUN	Q2.1/N5+mf
chatterley	PROPN	Z1mf
chatterly	PROPN	Z1mf
chaucer	PROPN	Z1m
chaz	PROPN	Z1
cheah-foong	PROPN	Z1f
cheam	PROPN	Z2
cheapside	PROPN	Z2
tjetjener	PROPN	Z2/S2mf
cheddar	PROPN	Z2
chee	PROPN	Z1m
cheeky	PROPN	Z3
cheers	PROPN	Z3c
chek	PROPN	Z1m
chekiang	PROPN	Z2
chelmsford	PROPN	Z2
chelmsley	PROPN	Z2
chelsea	PROPN	Z2 Z3c Z1f
cheltenham	PROPN	Z2
chen	PROPN	Z1mf
cheng	PROPN	Z1m
cher	PROPN	Z1f
cheras	PROPN	Z2
cherbourg	PROPN	Z2
cheri	PROPN	Z1f
cherie	PROPN	Z1f
cheriton	PROPN	Z2 Z1mf
tjernobyl	PROPN	Z2 Z3c
cherry	PROPN	Z1mf
chertsey	PROPN	Z2 Z3c
chesham	PROPN	Z2 Z3c
cheshire	PROPN	Z2 Z1mf
cheshunt	PROPN	Z2
chessington	PROPN	Z2 Z3c
chester	PROPN	Z2 Z1mf
chester-le-street	PROPN	Z3c
chesterfield	PROPN	Z2 Z3c Z1mf
chestertons	PROPN	Z3c Z1
chet	PROPN	Z1m
cheval	PROPN	Z3c
cheviot	PROPN	M7
cheviots	NOUN	L2
cheviots	PROPN	Z2
chevrolets	PROPN	M3/Z3c
chevron	PROPN	Z3c
chi	PROPN	Z1mf
chiang	PROPN	Z1
chicago	PROPN	Z2 Z3c
chichester	PROPN	Z2 Z1mf Z3c
chickebanga	PROPN	Z2
chien	PROPN	Z1
childrens	PROPN	Z3c
chile	PROPN	Z2
chilensk	ADJ	Z2
chilenere	NOUN	Z2/S2mf
chili	NOUN	F1 L3
chillingham	PROPN	Z2
chillworth	PROPN	Z2 Z3c
chiltern	PROPN	Z2
chilterns	PROPN	Z2
hage	PROPN	Z2/S2mf
kina	PROPN	Z2
chinagraph	PROPN	Z3
chinagraph	NOUN	Z3
kineser	NOUN	Z2/Q3 Z2/S2mf
kinesisk-amerikansk	ADJ	Z2/S2mf S5+/M7
kinesisk-amerikaner	NOUN	Z2/Smf2
kinesisk-sproget	ADJ	Z2/Q3
kinesisk-te	ADJ	F2/Z2
chingford	PROPN	Z2
chini	PROPN	Z2
chino	PROPN	Z2
chirk	PROPN	Z2
fodlæge	NOUN	B3/S2mf
chirstland	PROPN	Z2
chiswick	PROPN	Z2
chiting	PROPN	Z1f
chloe	PROPN	Z1f
kloramfenikol	NOUN	B3
chong	PROPN	Z1m
choong	PROPN	Z1m
chorley	PROPN	Z2
chort	PROPN	Z2
chou	PROPN	Z1
chouinard	PROPN	Z3
chow	NOUN	L2mfn F1
choy	PROPN	Z1m
chris	PROPN	Z1mf
chrissie	PROPN	Z1f
chrissy	PROPN	Z1f
kristus	PROPN	Z1m Z4
christchurch	PROPN	Z2
kristendom	NOUN	S9
christenof	PROPN	Z3c Z1mf
christian	PROPN	Z1mf
kristen	NOUN	S9/S2mf
kristen	ADJ	S9
christian-type	ADJ	S9
christianos	PROPN	Z2
kristne	NOUN	S9/S2mf
christie	PROPN	Z1mf
christies	PROPN	Z3c
christina	PROPN	Z1f
christine	PROPN	Z1f
jul	NOUN	S9/T1.3 T1.3
julen	NOUN	S9/T1.3
christopher	PROPN	Z1m
christor	PROPN	Z3c
chromalex	PROPN	Z3c
chronicle	PROPN	Z3c
krønike	NOUN	Q1.2
chrysler	PROPN	Z3c
chu	PROPN	Z1
chubb	PROPN	Z1mf Z3c
chung	PROPN	Z1mf
kirke	PROPN	Z2 Z1mf
kirkehus	NOUN	S9/H1
churchill	PROPN	Z1mf
churchillian	ADJ	Z1
tjuvasjisk	PROPN	Z2/S2mf
cicely	PROPN	Z1f
cilgerran	PROPN	Z2
cinderella	PROPN	Z1f Z3
cinderellas	PROPN	Z3c
cindy	PROPN	Z1f
cinemagraphics	NOUN	Q4.3
cinzano	PROPN	Z3
circassians	PROPN	Z2/S2mf
circle	PROPN	Z3c
cirencester	PROPN	Z2
cirrus	PROPN	Z3c
cisco	PROPN	Z3c
cistercienser	ADJ	S9/S2mf
citadel	PROPN	Z2
citadel	NOUN	G3/H1
citibank	PROPN	Z3c
sadel	NOUN	G3/S2mf B5/L2 O2/M3 F1 S7.1+
amfiteater	NOUN	Z2 K4/H1 K5.1/H1
kølnervand	NOUN	B4
kolt	NOUN	Z3 L2mn
trøst	NOUN	O4.2+ E6+ E3- E6- S8+/S2mf S8+/O2 S9 L2 S8+
kommandør	NOUN	S7.1+/S2mf G3/S7.1+/S2mf G2.1/S2mf
kommodore	NOUN	M4/S2mf
samveldet	NOUN	S5+c
compline	NOUN	S9
konfuciansk	ADJ	X2.1
konfucianisme	NOUN	X2.1
kongres	NOUN	G1.1
konservatisme	NOUN	G1.2
bevare	VERB	A1.3+ C1
samtidig	ADJ	T1.1.2 N4
kontessa	NOUN	S7.1+/S2.1mf
tilfælde	NOUN	A7 K2
anger	NOUN	E4.1-
corgi	NOUN	L2mfn
korintisk	ADJ	Z2
cornflakes	NOUN	F1
cornish	ADJ	Z2 Z2/Q3 Z2/S2mfnc
cornish	NOUN	Z2/Q3
selskab	NOUN	I2.1 S3.1 I2.1/S5
korpus	NOUN	Q3 N5 Q1.2 N5.1+ B1 I1.1
decker	PROPN	Z3mf
decoid	PROPN	Z3
decoits	PROPN	Z2/S2mf
deddycker	PROPN	Z1mf
dee	PROPN	Z2 Z1mf
deegan	PROPN	Z1m
def	PROPN	Z3
defiant	PROPN	Z3fn
deidre	PROPN	Z1f
deirdre	PROPN	Z1f
del	PROPN	Z1m
delaney	PROPN	Z1mf
delat	PROPN	Z2
delaware	PROPN	Z2
delcoid	PROPN	Z3
delf	PROPN	Z2
delgado	PROPN	Z1mf
delhaize	PROPN	Z3c
delhi	PROPN	Z2
dell	PROPN	Z3c/Y2
deloitte	PROPN	Z1m
delores	PROPN	Z1f
delors	PROPN	Z1mf
delph	PROPN	Z2
delphi	PROPN	Z3c
delpit	PROPN	Z1
delta	PROPN	Z3c
dem	NOUN	G1.2/S2mf
demetrius	PROPN	Z1m
demokrat	NOUN	G1.2/S2mf
demokrater	PROPN	Z3c
demon	PROPN	Z3c
dempster	PROPN	Z1mf
dems	PROPN	Z3
den	PROPN	Z1m
denbigh	PROPN	Z2
dene	PROPN	Z2
deneuve	PROPN	Z1mf
denise	PROPN	Z1f
danmark	PROPN	Z2 Z1mf Z3c
dennick	PROPN	Z1
denning	PROPN	Z1mf
dennis	PROPN	Z1m
denny	PROPN	Z1mf
denons	PROPN	Z3c
denshire	PROPN	Z2
denton	PROPN	Z2
denver	PROPN	Z2 Z1mf
denzal	PROPN	Z3c
denzil	PROPN	Z1m
deoxyribonukleinsyre	ADJ	O1
derby	PROPN	Z2 Z1mf
derbyshire	PROPN	Z2 Z1mf Z3c
derege	PROPN	Z3c
dereham	PROPN	Z2
derek	PROPN	Z1mf
derlayli	PROPN	Z2
derrick	PROPN	Z1m
derriford	PROPN	Z2
derwent	PROPN	Z3
deryn	PROPN	Z1m
desdemona	PROPN	Z1f
desko	PROPN	Z3c
desmond	PROPN	Z1mf
desmund	PROPN	Z1m
detroit	PROPN	Z2
dettol	PROPN	Z3c
dætmark	NOUN	I1
tyskland	PROPN	Z2
devon	PROPN	Z2 Z1mf
devonport	PROPN	Z2
devonshire	PROPN	Z2
devotioner	NOUN	S9
dewhurst	PROPN	Z1mf
dewhursts	PROPN	Z3c
dewsbury	PROPN	Z2
deycoid	PROPN	Z3c
deyfield	PROPN	Z2
dhabi	PROPN	Z2
dhekelia	PROPN	Z2
di	PROPN	Z1f
digi	PROPN	Z3c
diadem	NOUN	B5/S7.1+ G1.1
diadora	PROPN	Z2
diageo	PROPN	Z1m
dialer	NOUN	Q1.3
diana	PROPN	Z1f
diane	PROPN	Z1f Z3
dianne	PROPN	Z1f Z3c
dick	PROPN	Z1m
dickenfield	PROPN	Z2
dickens	PROPN	Z1mf
dickensk	ADJ	T3+ Z1
dickie	PROPN	Z1m
dickins	PROPN	Z1mf
dicky	PROPN	Z1m
dictafoner	NOUN	Q1.3
didcot	PROPN	Z2
didier	PROPN	Z1m
dido	PROPN	Z1f
didsdale	PROPN	Z1mf
diego	PROPN	Z1m
dieppe	PROPN	Z2
digest	NOUN	Q4.2
digital	PROPN	Z3c
dillon	PROPN	Z3 Z1
dillons	PROPN	Z3c
dilys	PROPN	Z1f
dinah	PROPN	Z1f
dinefwr	PROPN	Z2
dingle	NOUN	Z3c
dingles	NOUN	Z3c
dingwall	PROPN	Z1mf
dingwalls	PROPN	Z3c
dinka	PROPN	Z2/S2mf
dinky	PROPN	Z3c
dinnington	PROPN	Z2
dino	PROPN	Z1m
diogenes	PROPN	Z1m
dion	PROPN	Z1mf
diouf	PROPN	Z1mf
dirk	PROPN	Z1m
disbury	PROPN	Z2
discos	PROPN	Z3
disdale	PROPN	Z1mf
disney	PROPN	Z3c Z1mf
disneyland	PROPN	Z2 Z3c
disneyworld	PROPN	Z3c
disprins	PROPN	Z3
diss	PROPN	Z2
district	PROPN	Z3c
ditchley	PROPN	Z3c Z1mf
ditton	PROPN	Z2
div	NOUN	G3/S5+c G2.1/S5+c S5+c K5.1/S5+c
div.	NOUN	G3/S5+c G2.1/S5+c S5+c K5.1/S5+c
dive	PROPN	Z3c
diver	PROPN	Z1mf
divinas	X	S9
dixon	PROPN	Z1mf
dixons	PROPN	Z3c
djibouti	PROPN	Z2
djiboutianere	PROPN	Z2/S2mf
djkarta	PROPN	Z2
do-it-all	PROPN	Z3c
doberman	PROPN	Z1mf
doberman	NOUN	L2mfn
dobson	PROPN	Z1mf
dobsons	PROPN	Z3c
dodo	NOUN	L2mfn S1.2.6-/S2mf
hvalp	NOUN	L2mfn L2/T3- T3-/S2mf E2-/S2mf
dominikaner	NOUN	S9/S2mf Z3c
dominikansk	ADJ	S9
donuts	NOUN	F1
vogn	NOUN	M3 M2 M3fn M3/O2 O2 F4
druser	NOUN	S9/S2mf
hertugdømme	NOUN	M7/S7.1+ M7 S7.1+
hertug	PROPN	Z1mf
hertug	NOUN	S7.1+/S2m S7.1+/S2.2m
dury	PROPN	Z1mf
düsseldorf	PROPN	Z2
duston	PROPN	Z2
nederlandsk	ADJ	Z2 Z2/Q3 Z2/S2mfnc
hollænder	NOUN	Z2 Z2/S2.2m Z2/S2mfnc Z2/Q3
dutfield	PROPN	Z1
duthie	PROPN	Z1
dværg	NOUN	N3.2-/S2mf
dyffryn	PROPN	Z2
dyke	PROPN	Z1mf
dylan	PROPN	Z1m
dynasti	PROPN	Z3
e	SYM	Z5 F3
e&q	PROPN	Z3c Z3
e-handel	NOUN	I2.2/Y2 I2.1/Y2
e-mail	NOUN	Y2 Q1.3/Y2
e-mailing	VERB	F3
e-mailing	NOUN	F3
eøf	PROPN	Z3c
et	PROPN	Z3
e17	SYM	Z2
e2	SYM	Z2
ea	PROPN	Z3
eap	PROPN	P1/Q3
ec	PROPN	Z2c
eca	PROPN	Z3c
ecch@crantield.ac.uk	PROPN	Z3c/Y2
ekg	NOUN	B3
echr50	PROPN	Z3
ef-domstolen	PROPN	Z3c
econ	PROPN	P1
ecosoc	PROPN	Z3
ecosoc	NOUN	G2.1/G2.2
ecs	PROPN	Z3c
ect	NOUN	B3
edi	PROPN	Y2
eecj	PROPN	Z3c
efa	PROPN	Z3
efer	PROPN	Z3c
efta	PROPN	Z3c
egm	PROPN	Z3
eho	PROPN	Z3
eids	PROPN	Z3
eldr	PROPN	Z3c
elt	PROPN	P1/Q3
emi	PROPN	Z3c
engr	PROPN	P1
eo	PROPN	Z3c
eomt	PROPN	P1
eon	PROPN	Z3c
ep	NOUN	G1.1c
epc	PROPN	Z3
epcm	PROPN	Z3
epf	PROPN	Z3
epl	PROPN	Z3
eplp	PROPN	Z3c
epoc	PROPN	Z3
epp	PROPN	Z3c
epro	PROPN	Z3c
epsrc	PROPN	Z3c
epu	PROPN	Z3
erdf	PROPN	Z3c
erl	PROPN	Z3
esl	PROPN	P1/Q3
esn	ADJ	X9.1-
esp	PROPN	P1/Q3
esrc	PROPN	Z3c/X2.4
ess	PROPN	Z3
et	NOUN	P1
eta	NOUN	T1.2
eta	PROPN	Z3c
etpm	PROPN	Z3c
et'er	NOUN	P1
eu	PROPN	Z3c Z2
eusb	PROPN	Z3
ørn	PROPN	Z3c
eakings	PROPN	Z3c
eakins	PROPN	Z3c
ealing	PROPN	Z2
greve	NOUN	S7.1+/S2m N2
easiflex	PROPN	Z3c
øst/vest	NOUN	M6
eastbourne	PROPN	Z2
eastbury	PROPN	Z2
eastcote	PROPN	Z3c
eastend	PROPN	Z2
eastenders	PROPN	Z3c
påske	NOUN	S9/T1.3
easterhouse	PROPN	Z2
østlig	ADJ	M6
østbo	NOUN	Z2/S2mf
østboer	NOUN	Z2/S2mf
eastfield	PROPN	Z2
easthouse	PROPN	Z2
eastleigh	PROPN	Z2
eastwood	PROPN	Z1mf
easyjet	PROPN	Z3c/M5
easynet	PROPN	Z3c
easyshop	PROPN	Z3c
eaves	PROPN	Z3c
ebbervale	PROPN	Z2
eccelsfield	PROPN	Z2
eccles	PROPN	Z2
eccleshall	PROPN	Z2
echidna	NOUN	L2
echo	PROPN	Z3c
eckington	PROPN	Z2
ecstasy	PROPN	Z3c
ecu	NOUN	I1
ecuador	PROPN	Z2
ed	PROPN	Z1m
eda	PROPN	Z1f
edale	PROPN	Z2
eddie	PROPN	Z1m
eddings	PROPN	Z1mf
eddistone	PROPN	Z2
eddy	PROPN	Z1m
edefeel	PROPN	Z1mf
eden	PROPN	Z2 Z2/S9
edenderry	NOUN	Z2
edgar	PROPN	Z1m
edgarton	PROPN	Z1mf
edgbaston	PROPN	Z2
edgeley	PROPN	Z2
edgington	PROPN	Z3
edgware	PROPN	Z2
edinburgh	PROPN	Z2
edith	PROPN	Z1f
edmonton	PROPN	Z2
edmund	PROPN	Z1m
edmunds	PROPN	Z1mf
edmundsbury	PROPN	Z2
edna	PROPN	Z1f
edo	PROPN	Z2/S2mf
edward	PROPN	Z1m
edvardiansk	NOUN	T1.1.1/S2mf
edvardiansk	ADJ	T1.1.1
edwin	PROPN	Z1m
edwina	PROPN	Z1f
effendowicz	PROPN	Z1
egyptisk	NOUN	Z2/S2mf
egyptere	NOUN	Z2/S2mf
elm	NOUN	L3
ambassade	NOUN	G1.1c G1.1/S7.1+/S5+ G1.1/H1
broderi	NOUN	C1
emirat	NOUN	Z2 Z3c
emirater	NOUN	Z2 Z3c
sendebud	NOUN	G1.1/S2mf S7.1+ Q1.2 M2 Q2.1/S2mf
emu	NOUN	L2
engelsk	NOUN	Z2/Q3
engelsk	ADJ	Z2 Z2/Q3 Z2/S2mfnc A5.1+ S9
engelskmand	NOUN	Z2/S2.2m
engelskmænd	NOUN	Z2/S2.2m
gravør	NOUN	C1/S2mf
eskimo	NOUN	Z2/S2mfc
eskimoer	NOUN	Z2/S2mfc
espresso	NOUN	F2
esquire	NOUN	S2.2m
estisk	ADJ	Z2
estlænder	NOUN	Z2/S2mf
estlændere	NOUN	Z2/S2mf
etiopisk	ADJ	Z2 Z2/Q3
etiopier	NOUN	Z2/S2mf Z2/Q3
etnomedicin	NOUN	B3
etruskisk	ADJ	Z2 Z2/Q3
etrusker	NOUN	Z2/S2mf Z2/Q3
eukaristi	NOUN	S9
eukaristisk	ADJ	S9
eunuk	NOUN	S2.2m
eu	INTJ	Z4
euro-	ADJ	Z2
euro-amerikansk	ADJ	Z2
eurovalg	NOUN	G1.2 G1.2/X7+/Z2
euroobligation	NOUN	I1
eurocheck	NOUN	I1
eurokrat	NOUN	G1.1/S2mf
eurojargon	NOUN	Q3/Z2
europæisk	ADJ	M7 M6 Z2
europæer	NOUN	Z2/S2mf
europæisk-fremstillet	ADJ	A1.1.1/Z2
europæere	NOUN	Z2/S2mf
evangelisk	ADJ	S9
eve	NOUN	T1.2
fra	ADP	Z5 E2-
undersøgende	ADJ	X2.4 B3 P1 A1.1.1
excellence	NOUN	S7.1+/S2.2m
skatkammer	NOUN	G1.1/I1c G1.1/I1.1c
udstillingsvæsen	NOUN	G2.1-/S2.2m A10+/S2mf
fabel	NOUN	S9 Q2.1
fahrenheit	NOUN	O4.6
forbund	NOUN	S5+c
fetichisme	NOUN	S9
fez	NOUN	B5
femtiende	ADJ	N1
femti	NUM	N1 T3
fijianer	NOUN	Z2/S2mf
fijianere	NOUN	Z2/S2mf
filippiner	NOUN	Z2/S2mf
filippinere	NOUN	Z2/S2mf
finne	NOUN	Z2/S2mf
finnere	NOUN	Z2/S2mf
fiskeri	NOUN	F4/M4 K5.1 O4.4 X1 K5.1/L2 X2.4
flamingo	NOUN	L2mfn L2mf
flandern	PROPN	Z2
flamsk	ADJ	Z2 Z2/Q3 Z2/S2mfnc
flamsk	NOUN	Z2/Q3
folio	NOUN	Q1.2
skovbrug	NOUN	F4
formica	NOUN	O1.1
befæstninger	NOUN	G3 H1/G3
ræve	NOUN	L2mfn F1c Q2.2/E2- L2mfnc
foxtrot	NOUN	K1
franc	NOUN	I1
frankrig	PROPN	Z2 Z1mf
franciskaner	NOUN	Z3/S2mf
franciskansk	ADJ	Z3
frankfurt	PROPN	Z2 Z3c
fransk	ADJ	Z2 Z2/Q3 Z2/S2mfnc S3.2/B1%
franskmand	NOUN	Z2/S2mf Z2/Q3 Z2/S2.2m
franskfolk	NOUN	Z2/S2.2m
freudiansk	ADJ	B3/X1
fredage	NOUN	T1.3
frisisk	ADJ	Z2 Z2/Q3
fris	NOUN	L2mfn Z2/S2mf Z2/Q3
grænse	NOUN	M7 A1.7+ M7/G1.1 O2 B5 L3/H3 N5.1
frost	NOUN	W4 O4.6- T2- M8 E5- O4.6-/W4
fører	NOUN	S7.1+/S2.2m
bnp	NOUN	I1.1
gis	PROPN	Z3/Y2
gmo	NOUN	Y1/A2.1+
gmo'er	NOUN	Y1/A2.1+
gmt	PROPN	Z3/T1
læge	NOUN	B3/S2mf Z5 G2.1/S2mf B3/I3.2/S2mf P1/S2mf
postkontor	NOUN	Z3c
gsm	NOUN	N3.5
gabon	PROPN	Z2
gabonesisk	PROPN	Z2/S2mf
gabriel	PROPN	Z1mf
gabriele	PROPN	Z1f
gabriella	PROPN	Z1f
gabrielle	PROPN	Z1f
gæl	NOUN	Z2/S2mf
gælisk	NOUN	Z2/Q3
gælisk	ADJ	Z2/Q3
gaetano	PROPN	Z1m
gage	PROPN	Z1mf
gail	PROPN	Z1f
gainsborough	PROPN	Z1mf Z3c
gairloch	PROPN	Z2
gal	PROPN	Z1mf
galbraith	PROPN	Z1mf
galgate	PROPN	Z2
galilæa	PROPN	Z2
gallagher	PROPN	Z1mf
galleria	PROPN	Z3c
galliano	PROPN	Z1
galisk	ADJ	Z2
gallini	PROPN	Z1mf
galloway	PROPN	Z2 Z1mf
galge	NOUN	G2.1/L1-
gallup	PROPN	Z3c
galstone	PROPN	Z2
galway	PROPN	Z2 Z1mf
gambia	PROPN	Z2
gambisk	ADJ	Z2
gambier	NOUN	Z2/S2mf
gambiere	NOUN	Z2/S2mf
gameboy	PROPN	Z3/K5.2
gamuda	PROPN	Z3c
ganges	PROPN	Z2
ganna	PROPN	Z1m
ganquan	PROPN	Z2
gao	PROPN	Z1
gap	PROPN	Z3c
garcia	PROPN	Z1mf
garda	PROPN	G2.1c
gardener	PROPN	Z1mf
gardiner	PROPN	Z1mf
gardner	PROPN	Z1mf
gareth	PROPN	Z1m
garfunkel	PROPN	Z1mf
garland	PROPN	Z1mf Z3c
garner	NOUN	Z1mf
garnet	PROPN	Z1mf
garnett	PROPN	Z1mf
garry	PROPN	Z1m
garth	PROPN	Z1m
gartmore	PROPN	Z1mf
garu	PROPN	Z3c
gary	PROPN	Z1m Z1
gascony	PROPN	Z2
gascoyne	PROPN	Z1mf
gascoynes	PROPN	Z3c
gash	PROPN	Z1mf
gateshead	PROPN	Z2
gateway	PROPN	Z3c
gateways	PROPN	Z3c
gatorade	PROPN	F2
gatwick	PROPN	Z2 Z3c
gauch	NOUN	Z2
gauches	NOUN	Z2
gaudie	PROPN	Z1mf
gallien	NOUN	Z2/S2mf
gallien	PROPN	Z2
gaulle	PROPN	Z1mf
galler	NOUN	Z2/S2mf
gavin	PROPN	Z1m
gaviria	PROPN	Z1mf
gawd	PROPN	Z4
gaynor	PROPN	Z1mf
gaza	PROPN	Z2
gazza	PROPN	Z1m
ged	PROPN	Z1m
gee	PROPN	Z1mf
geldof	PROPN	Z1mf
geldorf	PROPN	Z1mf
gemas	PROPN	Z3c
gemini	PROPN	S9 S9/S2mf Z3c
geminian	ADJ	S9/S2mf
gemma	PROPN	Z1f
gene	PROPN	Z1m
genesis	PROPN	Z3
genesis	NOUN	T2+ A2.2
geneva	PROPN	Z2 Z3c
genna	PROPN	Z1f
genua	PROPN	Z2
genting	PROPN	Z3c
genyth	PROPN	Z2
geoconference	PROPN	Z3c
geoff	PROPN	Z1m
geoffrey	PROPN	Z1m
geografisk	PROPN	Z3c
geofysik	NOUN	W3/Y1
geordie	NOUN	Z2/S2mf
geordier	NOUN	Z2/S2mf
george	PROPN	Z1m
georgetown	PROPN	Z2
georgia	PROPN	Z2 Z1f
georgiadis	PROPN	Z1m
georgisk	ADJ	Z2 T3+
georgisk	PROPN	Z2/S2mf
georgier	NOUN	T1.1.1/S2mf
georgina	PROPN	Z1f
gerald	PROPN	Z1m
geraldine	PROPN	Z1f
geralds	PROPN	Z3c
gerard	PROPN	Z1m
gerleys	PROPN	Z3c
germaine	PROPN	Z1f
tysker	NOUN	Z2/S2mf Z2/Q3
tysk-jødisk	ADJ	Z2
tysksproget	ADJ	Z2/Q3
tysktalende	ADJ	Z2/Q3
germansk	ADJ	Z2 Z2/Q3
germanisme	NOUN	Z2/Q3
tyskere	NOUN	Z2/S2mf
germolene	PROPN	Z3
gerrards	PROPN	Z3c
gerry	PROPN	Z1mf
gertie	PROPN	Z1f
gertrude	PROPN	Z1f
geseke	PROPN	Z2
gestalt	NOUN	B3/X1
gestaltistisk	ADJ	B3/X1
gestaltist	NOUN	B3/S2mf
gethin	PROPN	Z1f
gevaro	PROPN	Z2
ghana	PROPN	Z2 Z3c
ghaneser	NOUN	Z2/S2mf
ghanesisk	ADJ	Z2
ghanesere	NOUN	Z2/S2mf
gent	PROPN	Z2
ghia	PROPN	Z3fn
ghost	PROPN	Z3
gibbs	PROPN	Z1mf Z3c
gibraltar	PROPN	Z2
gibson	PROPN	Z1mf Z3
giffnock	PROPN	Z2
gifford	PROPN	Z1mf
giggs	PROPN	Z1mf
gilbare	NOUN	Z2
gilbert	PROPN	Z1mf
giles	PROPN	Z1mf
gill	PROPN	Z1mf
gillian	PROPN	Z1f
gillingham	PROPN	Z2
gilmore	PROPN	Z1mf
gilzine	NOUN	Q4.2
gina	PROPN	Z1f
ginelli	PROPN	Z1mf
gino	PROPN	Z1m
giorgio	PROPN	Z1m
zigeuner	NOUN	S2mf
giza	PROPN	Z2
gizlane	PROPN	Z3c
gladdick	PROPN	Z2
gladstone	PROPN	Z1mf
glamorgan	PROPN	Z2 Z3c
glansdale	PROPN	Z1mf
glasgow	PROPN	Z2
glaswegianer	NOUN	Z2/S2mf
glaswegianere	NOUN	Z2/S2mf
glastonbury	PROPN	Z2 Z3c
glaswegian	ADJ	Z2 Z2/Q3
glaxo	PROPN	Z3c
glaxosmithkline	PROPN	Z3c
gleedless	PROPN	Z3c
gleeson	PROPN	Z1mf
gleevers	PROPN	Z2
glenbourne	PROPN	Z3c
glencoe	PROPN	Z2
glenda	PROPN	Z1f
glendower	PROPN	Z1mf
glenfiddich	PROPN	Z3c Z2
glennfinnon	PROPN	Z2
glengate	PROPN	Z2
glenlivet	PROPN	Z3c Z2
glenmoor	PROPN	Z3c
glenn	PROPN	Z1mf
glenrhonda	PROPN	Z2
glenrothes	PROPN	Z2
glimpston	PROPN	Z2
global	PROPN	Z3c
gloria	PROPN	Z1f S9@
glorie	NOUN	S7.2+
glory	PROPN	Z3
glos	PROPN	Z2
glossop	PROPN	Z2
gloucester	PROPN	Z2 Z1mf
gloucesters	PROPN	Z1mf
gloucestershire	PROPN	Z2 Z3c
glover	PROPN	Z1mf
glydden	PROPN	Z1mf
glyddon	PROPN	Z1mf
glyndebourne	PROPN	Z2
glynn	PROPN	Z1mf
glynys	PROPN	Z1f
goa	PROPN	Z2
goanesisk	ADJ	Z2 Z2/S2mfnc
gud	NOUN	S9 Z4 K6
gud	PROPN	S9m Z4
gudgiven	ADJ	S9/A9-
godalming	PROPN	Z2 Z3c
gudfader	PROPN	Z3
gudfader	NOUN	S4m S5+/S2.2m
godfrey	PROPN	Z1mf
godley	PROPN	Z1mf
godot	NOUN	Z1
guder	NOUN	S9
godspell	PROPN	Z3
goenen	PROPN	Z1mf
goett	PROPN	Z1mf
gogh	PROPN	Z1mf
golanski	PROPN	Z1mf
guld	PROPN	Z3
goldberg	PROPN	Z1mf
goldman	PROPN	Z1
guldsmed	PROPN	Z1mf
